actual_worth,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,has_parking,instance_date,master_project_ar,master_project_en,meter_rent_price,meter_sale_price,nearest_landmark_ar,nearest_landmark_en,nearest_mall_ar,nearest_mall_en,nearest_metro_ar,nearest_metro_en,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,procedure_area,procedure_id,procedure_name_ar,procedure_name_en,project_name_ar,project_name_en,project_number,property_sub_type_ar,property_sub_type_en,property_sub_type_id,property_type_ar,property_type_en,property_type_id,property_usage_ar,property_usage_en,reg_type_ar,reg_type_en,reg_type_id,rent_value,rooms_ar,rooms_en,transaction_id,trans_group_ar,trans_group_en,trans_group_id,load_timestamp,instance_date_parsed
1040000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,تشيللو ريزيدنسز - تاور اي,Cello Residences - Tower A,1,2026-03-10,قرية جميرا الدائرية,Jumeirah Village Circle,,15273.9,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,68.09,102,بيع - تسجيل مبدئى,Sell - Pre registration,تشيللو ريزيدنسز,Cello Residences,2843.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2026-24090,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-03-10
4270000.0,390,برج خليفة,Burj Khalifa,العنوان رزيدنسز دبي اوبرا  T1,The Address Residences Dubai Opera T1,1,2025-01-20,داون تاون دبي,DownTown Dubai,,36721.71,برج خليفة,Burj Khalifa,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,2.0,1.0,0.0,116.28,41,بيع مبدئى,Delayed Sell,العنوان أوبرا دبي,THE ADDRESS DUBAI OPERA,1695.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-41-2025-3979,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-01-20
4553888.0,330,مرسى دبي,Marsa Dubai,ذا بريستول إعمار بيتشفرونت,THE BRISTOL Emaar Beachfront,1,2025-03-04,دبي هاربر,Dubai Harbour,,59133.72,,,,,,,1.0,1.0,0.0,77.01,102,بيع - تسجيل مبدئى,Sell - Pre registration,ذا بريستول اعمار بيتشفرونت,THE BRISTOL Emaar Beachfront,3439.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-17814,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-03-04
1700000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,اكسينيا رسيدنس,Xenia Residence,1,2026-05-11,قرية جميرا الدائرية,Jumeirah Village Circle,,13339.61,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,127.44,102,بيع - تسجيل مبدئى,Sell - Pre registration,زينيا ريزيدنس,Xenia Residence,3880.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2026-43359,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-05-11
590000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي أزور,Binghatti Azure,1,2024-05-08,قرية جميرا الدائرية,Jumeirah Village Circle,,16151.11,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,36.53,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي ازيور,Binghatti Azure,2862.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-29693,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-08
661292.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,برج الأقصر من امتياز,LUXOR TOWER BY IMTIAZ,1,2024-03-07,قرية جميرا الدائرية,Jumeirah Village Circle,,17185.37,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,38.48,102,بيع - تسجيل مبدئى,Sell - Pre registration,برج لكسورمن امتياز,Luxur Tower By Imtiaz,2770.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-14067,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-03-07
1380000.0,526,الخليج التجارى,Business Bay,بايز تاور,BAYZ TOWER,1,2024-04-04,الخليج التجاري,Business Bay,,17742.35,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,77.78,11,بيع,Sell,بايز تاور,Bayz Tower,1889.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2024-12198,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-04-04
1025788.0,526,الخليج التجارى,Business Bay,اوندا باي كاسكو,ONDA BY KASCO,1,2025-09-03,الخليج التجاري,Business Bay,,26540.44,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,38.65,102,بيع - تسجيل مبدئى,Sell - Pre registration,اوندا - كاسكو,ONDA BY KASCO,3052.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-84306,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-03
5400000.0,410,نخلة جميرا,Palm Jumeirah,المساكن الشمالية,THE RESIDENCES NORTH,1,2025-04-21,نخلة جميرا,Palm Jumeirah,,28253.02,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,1.0,2.0,0.0,191.13,11,بيع,Sell,فيرمونت بالم رزيدنس,FAIRMONT PALM RESIDENCE,390.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2025-16157,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-04-21
1950000.0,390,برج خليفة,Burj Khalifa,بوليفارد سنترال 2,BLVD CENTRAL 2,1,2024-04-24,داون تاون دبي,DownTown Dubai,,26881.72,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,2.0,0.0,72.54,11,بيع,Sell,د د بوليفارد سنترال,DD BOULEVARD CENTRAL,1274.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2024-13863,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-04-24
715000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,أوكسفورد تيريسس,OXFORD TERRACES,1,2024-08-05,قرية جميرا الدائرية,Jumeirah Village Circle,,20118.18,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,2.0,0.0,35.54,41,بيع مبدئى,Delayed Sell,اوكسفورد تيريسس,Oxford Terraces,2393.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-41-2024-15876,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-08-05
10600000.0,330,مرسى دبي,Marsa Dubai,جراند بلو تاور التصميم الداخلي لإيلي صعب تاور 1,Grand Bleu Tower interiors by Elie Saab Tower 1,1,2023-09-27,دبي هاربر,Dubai Harbour,,46654.93,,,,,,,2.0,1.0,0.0,227.2,102,بيع - تسجيل مبدئى,Sell - Pre registration,جراند بلو تاور، التصميم الداخلي لايلي صعب,Grand Bleu Tower interiors by Elie Saab,2152.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,ثلاث غرف,3 B/R,1-102-2023-50715,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-09-27
680000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بروفينزا ريزيدنسز,Provenza Residences,1,2026-01-05,قرية جميرا الدائرية,Jumeirah Village Circle,,17722.18,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,38.37,102,بيع - تسجيل مبدئى,Sell - Pre registration,مساكن بروفينزا,Provenza Residences,3681.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2026-600,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-01-05
900082.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,سوشيو تووير 1,Socio Tower 1,1,2023-12-08,دبي هيلز استيت,Dubai Hills Estate,,20498.34,برج العرب,Burj Al Arab,مول الإمارات,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,1.0,1.0,0.0,43.91,41,بيع مبدئى,Delayed Sell,سوشيو,Socio,2028.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-41-2023-24516,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-12-08
850000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي أبيكس,Binghatti Apex,1,2024-11-27,قرية جميرا الدائرية,Jumeirah Village Circle,,10938.1,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,77.71,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي ابيكس,Binghatti Apex,3066.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-100130,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-11-27
872174.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بيرل هاوس || من امتياز,PEAR HOUSE II BY IMTIAZ,1,2024-02-06,قرية جميرا الدائرية,Jumeirah Village Circle,,11377.17,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,76.66,102,بيع - تسجيل مبدئى,Sell - Pre registration,بيرل هاوس 2 من امتياز,Pearl House II By Imtiaz,2777.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-7176,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-02-06
1534000.0,330,مرسى دبي,Marsa Dubai,رووف هوم مرسى دبي,ROVE HOME DUBAI MARINA,1,2025-04-07,دبي مارينا,Dubai Marina,,41718.79,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,محطة مترو مارينا مول,Marina Mall Metro Station,1.0,1.0,0.0,36.77,102,بيع - تسجيل مبدئى,Sell - Pre registration,روف منازل دبي مارينا,ROVE HOME DUBAI MARINA,3393.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-4354,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-04-07
967208.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,اكسينيا رسيدنس,Xenia Residence,1,2026-03-30,قرية جميرا الدائرية,Jumeirah Village Circle,,14531.37,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,66.56,102,بيع - تسجيل مبدئى,Sell - Pre registration,زينيا ريزيدنس,Xenia Residence,3880.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2026-29738,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-03-30
1453948.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,وان سكاي بارك من ايمان,ONE SKY PARK BY IMAN,1,2025-02-26,قرية جميرا الدائرية,Jumeirah Village Circle,,14099.57,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,103.12,102,بيع - تسجيل مبدئى,Sell - Pre registration,وان سكاي بارك من ايمان,ONE SKY PARK BY IMAN,3179.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-15643,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-02-26
2583777.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,جولف ريسيدنس بي فورتيمو,Golf Residences by Fortimo,1,2023-10-02,دبي هيلز استيت,Dubai Hills Estate,,17975.35,قرية عالمية,Global Village,مول الإمارات,Mall of the Emirates,محطة مترو بنك أبوظبي الأول,First Abu Dhabi Bank Metro Station,1.0,1.0,0.0,143.74,102,بيع - تسجيل مبدئى,Sell - Pre registration,جولف ريزيدنسز من فورتيمو,Golf Residences by Fortimo,2706.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2023-51367,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-10-02
859850.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ذا اوتوجراف - أي سيريس,THE AUTOGRAPH-I SERIES,1,2025-08-20,قرية جميرا الدائرية,Jumeirah Village Circle,,18209.45,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,2.0,0.0,47.22,102,بيع - تسجيل مبدئى,Sell - Pre registration,ذا اوتوجراف-اّئي سيريس,THE AUTOGRAPH-I SERIES,3187.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-76947,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-08-20
1575000.0,330,مرسى دبي,Marsa Dubai,داماك هايتس,DAMAC HEIGHTS,1,2023-08-28,دبي مارينا,Dubai Marina,,23852.79,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,ابراج مارينا,Marina Towers,1.0,2.0,0.0,66.03,11,بيع,Sell,داماك هايتس,DAMAC HEIGHTS,430.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2023-27118,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-08-28
840000.0,526,الخليج التجارى,Business Bay,مايفير ريسدينسي,MAYFAIR  RESIDENCY,1,2023-10-02,الخليج التجاري,Business Bay,,14731.67,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,57.02,11,بيع,Sell,ميفير ريزيدنس,MAYFAIR RESIDENCY,52.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2023-31415,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-10-02
750000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي جاردينيا,Binghatti Gardenia,1,2023-12-21,قرية جميرا الدائرية,Jumeirah Village Circle,,12556.5,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,59.73,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي جاردينيا,Binghatti Gardenia,2662.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-67658,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-12-21
1553862.0,442,البرشاء جنوب الخامسة,Al Barsha South Fifth,فيفيد تاو ر,VIVID TOWER,1,2025-04-23,قرية جميرا المثلثة,Jumeirah Village Triangle,,12561.54,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,ابن بطوطة مول,Ibn-e-Battuta Mall,برج هاربور,Harbour Tower,1.0,1.0,0.0,123.7,102,بيع - تسجيل مبدئى,Sell - Pre registration,فيفيد تاور,VIVID TOWER,3380.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2025-33921,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-04-23
27000000.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,,,0,2023-08-28,دبي هيليز - بارك واي فيستا,DUBAI HILLS - PARKWAY VISTAS,,27561.99,آي إم جي وورلد أدفينتشرز,IMG World Adventures,مول الإمارات,Mall of the Emirates,محطة مترو نور بنك,Noor Bank Metro Station,1.0,1.0,0.0,979.61,11,بيع,Sell,باركواي فيستاز,Parkway Vistas,1768.0,,,,فيلا,Villa,4,سكني,Residential,العقارات القائمة,Existing Properties,1,,,,1-11-2023-27152,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-08-28
25511.0,330,مرسى دبي,Marsa Dubai,مارينا اركيد,MARINA ARCADE,1,2025-12-29,دبي مارينا,Dubai Marina,,236.15,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مينا السياحي,Mina Seyahi,1.0,1.0,0.0,108.03,11,بيع,Sell,مارينا أركيد,MARINA ARCADE,948.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2025-54405,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-12-29
